0.000000000000000000e+00,-5.928737900000000116e-02,-4.123000000000000000e+03,6.805999994277954102e+00
0.000000000000000000e+00,-5.918247499999999828e-02,-4.143000000000000000e+03,1.334899997711181641e+01
0.000000000000000000e+00,-5.917669600000000085e-02,-4.162000000000000000e+03,1.989599990844726562e+01
0.000000000000000000e+00,-5.916201100000000046e-02,-4.180000000000000000e+03,2.644099998474121094e+01
0.000000000000000000e+00,-5.914629200000000309e-02,-4.198000000000000000e+03,3.298600006103515625e+01
0.000000000000000000e+00,-5.922192899999999954e-02,-4.217000000000000000e+03,3.953200006484985352e+01
0.000000000000000000e+00,-5.926682500000000214e-02,-4.236000000000000000e+03,4.607699990272521973e+01
0.000000000000000000e+00,-5.919966799999999696e-02,-4.259000000000000000e+03,5.262500000000000000e+01
0.000000000000000000e+00,-5.922636299999999715e-02,-4.277000000000000000e+03,5.917100000381469727e+01
0.000000000000000000e+00,-5.925691000000000291e-02,-4.297000000000000000e+03,6.571300005912780762e+01
1.500000000000000000e+01,-5.916742800000000108e-02,-4.311000000000000000e+03,8.172600007057189941e+01
1.500000000000000000e+01,-5.911150500000000169e-02,-4.323000000000000000e+03,8.826999998092651367e+01
1.500000000000000000e+01,-5.934522799999999987e-02,-4.336000000000000000e+03,9.481399989128112793e+01
1.500000000000000000e+01,-5.916597999999999996e-02,-4.351000000000000000e+03,1.013580000400543213e+02
1.500000000000000000e+01,-5.920134900000000033e-02,-4.365000000000000000e+03,1.079029998779296875e+02
1.500000000000000000e+01,-5.912957700000000261e-02,-4.381000000000000000e+03,1.144479999542236328e+02
1.500000000000000000e+01,-5.915780999999999817e-02,-4.396000000000000000e+03,1.209920001029968262e+02
1.500000000000000000e+01,-5.913021000000000249e-02,-4.409000000000000000e+03,1.275380001068115234e+02
1.500000000000000000e+01,-5.920695900000000345e-02,-4.425000000000000000e+03,1.340820000171661377e+02
1.500000000000000000e+01,-5.917633399999999710e-02,-4.441000000000000000e+03,1.406270000934600830e+02
