2.117500000000000000e+02,-5.881450199999999767e-02,-3.212000000000000000e+03,4.290199995040893555e+01
2.117500000000000000e+02,-5.885967000000000282e-02,-3.213000000000000000e+03,4.944600009918212891e+01
2.117500000000000000e+02,-5.884158400000000233e-02,-3.213000000000000000e+03,5.599000000953674316e+01
2.117500000000000000e+02,-5.878200299999999934e-02,-3.213000000000000000e+03,6.254999995231628418e+01
2.117500000000000000e+02,-5.884312299999999718e-02,-3.213000000000000000e+03,6.909800004959106445e+01
2.117500000000000000e+02,-5.883687900000000165e-02,-3.214000000000000000e+03,7.564299988746643066e+01
2.117500000000000000e+02,-5.876689100000000165e-02,-3.216000000000000000e+03,8.219499993324279785e+01
2.117500000000000000e+02,-5.878187399999999785e-02,-3.217000000000000000e+03,8.874000000953674316e+01
2.117500000000000000e+02,-5.879071599999999981e-02,-3.217000000000000000e+03,9.530099987983703613e+01
2.117500000000000000e+02,-5.869726499999999847e-02,-3.218000000000000000e+03,1.018499999046325684e+02
2.117500000000000000e+02,-5.873675800000000002e-02,-3.219000000000000000e+03,1.083989999294281006e+02
2.117500000000000000e+02,-5.870805899999999994e-02,-3.220000000000000000e+03,1.149479999542236328e+02
2.117500000000000000e+02,-5.880599599999999927e-02,-3.221000000000000000e+03,1.214920001029968262e+02
2.117500000000000000e+02,-5.871599699999999894e-02,-3.221000000000000000e+03,1.280420000553131104e+02
2.117500000000000000e+02,-5.878003799999999973e-02,-3.222000000000000000e+03,1.345850000381469727e+02
2.117500000000000000e+02,-5.876751100000000144e-02,-3.222000000000000000e+03,1.411289999485015869e+02
2.117500000000000000e+02,-5.876193999999999862e-02,-3.223000000000000000e+03,1.476789999008178711e+02
2.117500000000000000e+02,-5.878211900000000073e-02,-3.223000000000000000e+03,1.542230000495910645e+02
2.117500000000000000e+02,-5.878807900000000003e-02,-3.224000000000000000e+03,1.607669999599456787e+02
2.117500000000000000e+02,-5.875777699999999715e-02,-3.225000000000000000e+03,1.673120000362396240e+02
2.117500000000000000e+02,-5.882329199999999925e-02,-3.226000000000000000e+03,1.738719999790191650e+02
2.117500000000000000e+02,-5.877658599999999872e-02,-3.228000000000000000e+03,1.804159998893737793e+02
2.117500000000000000e+02,-5.879016000000000103e-02,-3.229000000000000000e+03,1.869600000381469727e+02
2.117500000000000000e+02,-5.875090000000000173e-02,-3.230000000000000000e+03,1.935039999485015869e+02
2.117500000000000000e+02,-5.878444599999999715e-02,-3.231000000000000000e+03,2.000480000972747803e+02
2.117500000000000000e+02,-5.877255299999999821e-02,-3.233000000000000000e+03,2.065920000076293945e+02
2.117500000000000000e+02,-5.875039600000000334e-02,-3.233000000000000000e+03,2.131349999904632568e+02
2.117500000000000000e+02,-5.869810500000000042e-02,-3.234000000000000000e+03,2.196789999008178711e+02
2.117500000000000000e+02,-5.888990599999999881e-02,-3.234000000000000000e+03,2.262230000495910645e+02
2.117500000000000000e+02,-5.872410200000000025e-02,-3.235000000000000000e+03,2.327730000019073486e+02
2.117500000000000000e+02,-5.875748000000000082e-02,-3.236000000000000000e+03,2.393250000476837158e+02
2.117500000000000000e+02,-5.875720799999999827e-02,-3.559000000000000000e+03,2.458740000724792480e+02
