5.350000000000000000e+01,-5.884807400000000022e-02,1.390000000000000000e+02,2.083399987220764160e+01
5.350000000000000000e+01,-5.885819600000000151e-02,1.390000000000000000e+02,2.738399982452392578e+01
5.350000000000000000e+01,-5.871905999999999654e-02,1.390000000000000000e+02,3.392699980735778809e+01
5.350000000000000000e+01,-5.882170199999999655e-02,1.390000000000000000e+02,4.047099995613098145e+01
5.350000000000000000e+01,-5.881253699999999807e-02,1.400000000000000000e+02,4.701600003242492676e+01
5.350000000000000000e+01,-5.886085900000000148e-02,1.400000000000000000e+02,5.355999994277954102e+01
5.350000000000000000e+01,-5.878488600000000147e-02,1.400000000000000000e+02,6.010500001907348633e+01
5.350000000000000000e+01,-5.884733699999999956e-02,1.410000000000000000e+02,6.665499997138977051e+01
5.350000000000000000e+01,-5.886653399999999814e-02,1.410000000000000000e+02,7.320399999618530273e+01
5.350000000000000000e+01,-5.879535699999999948e-02,1.410000000000000000e+02,7.974899983406066895e+01
5.350000000000000000e+01,-5.882127599999999873e-02,1.420000000000000000e+02,8.629299998283386230e+01
5.350000000000000000e+01,-5.887754800000000177e-02,1.430000000000000000e+02,9.284200000762939453e+01
5.350000000000000000e+01,-5.887132999999999949e-02,1.430000000000000000e+02,9.938599991798400879e+01
5.350000000000000000e+01,-5.884424700000000230e-02,1.430000000000000000e+02,1.059299998283386230e+02
5.350000000000000000e+01,-5.892018200000000150e-02,1.430000000000000000e+02,1.124800000190734863e+02
5.350000000000000000e+01,-5.882733899999999932e-02,1.440000000000000000e+02,1.190230000019073486e+02
5.350000000000000000e+01,-5.879852399999999785e-02,1.450000000000000000e+02,1.255720000267028809e+02
5.350000000000000000e+01,-5.894984999999999808e-02,1.450000000000000000e+02,1.321239998340606689e+02
5.350000000000000000e+01,-5.890472100000000016e-02,1.450000000000000000e+02,1.386729998588562012e+02
5.350000000000000000e+01,-5.891922499999999868e-02,1.450000000000000000e+02,1.452259998321533203e+02
5.350000000000000000e+01,-5.885987599999999847e-02,1.450000000000000000e+02,1.517860000133514404e+02
5.350000000000000000e+01,-5.897019700000000197e-02,1.450000000000000000e+02,1.583339998722076416e+02
5.350000000000000000e+01,-5.896122599999999853e-02,1.450000000000000000e+02,1.648789999485015869e+02
5.350000000000000000e+01,-5.891414500000000110e-02,1.470000000000000000e+02,1.714249999523162842e+02
5.350000000000000000e+01,-5.885487400000000147e-02,1.470000000000000000e+02,1.779739999771118164e+02
5.350000000000000000e+01,-5.882419700000000168e-02,1.470000000000000000e+02,1.845189998149871826e+02
5.350000000000000000e+01,-5.892711099999999730e-02,1.470000000000000000e+02,1.910699999332427979e+02
5.350000000000000000e+01,-5.885405900000000023e-02,1.470000000000000000e+02,1.976189999580383301e+02
5.350000000000000000e+01,-5.891784199999999805e-02,1.470000000000000000e+02,2.041689999103546143e+02
5.350000000000000000e+01,-5.886858899999999895e-02,1.470000000000000000e+02,2.107189998626708984e+02
5.350000000000000000e+01,-5.874289800000000172e-02,1.470000000000000000e+02,2.172639999389648438e+02
5.350000000000000000e+01,-5.886604299999999984e-02,1.470000000000000000e+02,2.238069999217987061e+02
5.350000000000000000e+01,-5.895181499999999769e-02,1.480000000000000000e+02,2.303509998321533203e+02
5.350000000000000000e+01,-5.884148100000000103e-02,1.490000000000000000e+02,2.368959999084472656e+02
5.350000000000000000e+01,-5.897848399999999769e-02,1.490000000000000000e+02,2.434399998188018799e+02
5.350000000000000000e+01,-5.893887500000000168e-02,1.490000000000000000e+02,2.499889998435974121e+02
5.350000000000000000e+01,-5.884672900000000040e-02,1.490000000000000000e+02,2.565339999198913574e+02
5.350000000000000000e+01,-5.887515599999999794e-02,1.490000000000000000e+02,2.630799999237060547e+02
5.350000000000000000e+01,-5.880624100000000215e-02,1.490000000000000000e+02,2.696299998760223389e+02
5.350000000000000000e+01,-5.880728799999999923e-02,1.490000000000000000e+02,2.761889998912811279e+02
5.350000000000000000e+01,-5.875896700000000222e-02,1.490000000000000000e+02,2.827329998016357422e+02
5.350000000000000000e+01,-5.892488700000000218e-02,1.490000000000000000e+02,2.892829999923706055e+02
5.350000000000000000e+01,-5.889280200000000104e-02,1.500000000000000000e+02,2.958269999027252197e+02
5.350000000000000000e+01,-5.887014100000000083e-02,1.500000000000000000e+02,3.023780000209808350e+02
5.350000000000000000e+01,-5.890583299999999772e-02,1.510000000000000000e+02,3.089279999732971191e+02
5.350000000000000000e+01,-5.879041799999999707e-02,1.520000000000000000e+02,3.154719998836517334e+02
5.350000000000000000e+01,-5.881646699999999728e-02,1.540000000000000000e+02,3.220169999599456787e+02
5.350000000000000000e+01,-5.892676200000000059e-02,1.540000000000000000e+02,3.285649998188018799e+02
